,date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel
3041,2020-06-30,00:00,FR,30.0,1210.0,0.0,4.0,0.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3042,2020-06-30,00:00,GR,0.0,836.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,77.0,0.0
3043,2020-06-30,00:00,JU,0.0,213.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3044,2020-06-30,00:00,LU,0.0,744.0,0.0,6.0,1.0,1.0,0.0,20.0,www.lustat.ch,0.0,0.0,0.0
3045,2020-06-30,00:00,NE,0.0,748.0,0.0,2.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3046,2020-06-30,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3047,2020-06-30,00:00,SG,0.0,845.0,0.0,7.0,2.0,1.0,226.0,38.0,www.sg.ch,0.0,0.0,0.0
3048,2020-06-30,00:00,VD,0.0,5587.0,0.0,17.0,4.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3049,2020-06-30,00:00,VS,0.0,2033.0,1.0,11.0,2.0,0.0,299.0,139.0,www.vs.ch,62.0,124.0,0.0
3050,2020-06-30,00:00,FL,900.0,82.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3051,2020-06-30,00:00,GE,37233.0,24091.0,0.0,4.0,1.0,1.0,890.0,375.0,infocovid.smc.unige.ch,33.0,15.0,0.0
3052,2020-06-30,00:00,OW,6.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3053,2020-06-30,00:00,SO,0.0,459.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3054,2020-06-30,08:00,AG,0.0,1307.0,0.0,2.0,1.0,1.0,310.0,48.0,www.ag.ch,55.0,192.0,0.0
3055,2020-06-30,08:00,AI,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,www.ai.ch,0.0,0.0,0.0
3056,2020-06-30,08:00,BE,0.0,1926.0,0.0,7.0,0.0,0.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3057,2020-06-30,08:00,TI,0.0,3329.0,0.0,4.0,0.0,0.0,912.0,350.0,www4.ti.ch,0.0,0.0,0.0
3058,2020-06-30,08:00,ZG,0.0,225.0,0.0,0.0,0.0,0.0,199.0,9.0,www.zg.ch,8.0,19.0,0.0
3059,2020-06-30,08:30,BS,235.0,985.0,0.0,0.0,0.0,0.0,935.0,50.0,www.gesundheit.bs.ch,0.0,7.0,510.0
3060,2020-06-30,09:30,SH,0.0,85.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,0.0,0.0
3061,2020-06-30,10:00,SZ,10.0,328.0,0.0,1.0,0.0,0.0,288.0,23.0,www.sz.ch,0.0,0.0,0.0
3062,2020-06-30,10:00,TG,276.0,399.0,1.0,3.0,1.0,0.0,70.0,18.0,www.tg.ch,0.0,0.0,0.0
3063,2020-06-30,13:00,GL,0.0,129.0,0.0,0.0,0.0,0.0,0.0,13.0,docs.google.com,0.0,0.0,0.0
3064,2020-06-30,14:30,ZH,0.0,3827.0,0.0,12.0,2.0,0.0,0.0,131.0,www.zh.ch,92.0,636.0,0.0
3065,2020-06-30,15:00,UR,85.0,97.0,0.0,0.0,0.0,0.0,0.0,7.0,www.ur.ch,0.0,0.0,0.0
3066,2020-07-01,00:00,BL,0.0,898.0,0.0,0.0,0.0,0.0,850.0,34.0,www.baselland.ch,9.0,51.0,0.0
3067,2020-07-01,00:00,FR,30.0,1217.0,0.0,3.0,0.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3068,2020-07-01,00:00,GR,0.0,836.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,71.0,0.0
3069,2020-07-01,00:00,JU,0.0,219.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3070,2020-07-01,00:00,LU,0.0,744.0,0.0,5.0,2.0,2.0,0.0,20.0,www.lustat.ch,0.0,0.0,0.0
3071,2020-07-01,00:00,NE,0.0,748.0,0.0,1.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3072,2020-07-01,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3073,2020-07-01,00:00,SG,0.0,849.0,0.0,7.0,2.0,1.0,226.0,38.0,www.sg.ch,0.0,0.0,0.0
3074,2020-07-01,00:00,VD,0.0,5596.0,0.0,16.0,4.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3075,2020-07-01,00:00,VS,0.0,2036.0,0.0,10.0,2.0,0.0,300.0,139.0,www.vs.ch,59.0,121.0,0.0
3076,2020-07-01,00:00,FL,900.0,82.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3077,2020-07-01,00:00,GE,37233.0,24099.0,0.0,4.0,1.0,1.0,893.0,375.0,infocovid.smc.unige.ch,37.0,15.0,0.0
3078,2020-07-01,00:00,OW,6.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3079,2020-07-01,00:00,SO,0.0,461.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3080,2020-07-01,08:00,AG,0.0,1322.0,0.0,2.0,1.0,1.0,310.0,48.0,www.ag.ch,65.0,227.0,0.0
3081,2020-07-01,08:00,AI,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,www.ai.ch,0.0,0.0,0.0
3082,2020-07-01,08:00,BE,0.0,1930.0,0.0,7.0,0.0,0.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3083,2020-07-01,08:00,TI,0.0,3329.0,0.0,2.0,0.0,0.0,914.0,350.0,www4.ti.ch,0.0,0.0,0.0
3084,2020-07-01,08:00,ZG,0.0,227.0,0.0,0.0,0.0,0.0,202.0,9.0,www.zg.ch,11.0,38.0,0.0
3085,2020-07-01,08:30,AR,0.0,103.0,0.0,3.0,0.0,0.0,0.0,3.0,www.ar.ch,4.0,7.0,0.0
3086,2020-07-01,09:15,BS,235.0,985.0,0.0,0.0,0.0,0.0,935.0,50.0,www.gesundheit.bs.ch,0.0,7.0,510.0
3087,2020-07-01,09:30,SH,0.0,85.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,2.0,1.0
3088,2020-07-01,10:00,SZ,10.0,332.0,0.0,1.0,0.0,0.0,290.0,23.0,www.sz.ch,0.0,0.0,0.0
3089,2020-07-01,10:00,TG,276.0,402.0,0.0,2.0,0.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
3090,2020-07-01,12:00,GL,0.0,129.0,0.0,0.0,0.0,0.0,0.0,13.0,docs.google.com,0.0,0.0,0.0
3091,2020-07-01,14:30,ZH,0.0,3875.0,0.0,13.0,2.0,0.0,0.0,131.0,www.zh.ch,92.0,636.0,0.0
3092,2020-07-01,17:00,UR,85.0,103.0,0.0,0.0,0.0,0.0,0.0,7.0,www.ur.ch,0.0,0.0,0.0
3093,2020-07-02,00:00,BL,0.0,898.0,0.0,0.0,0.0,0.0,850.0,34.0,www.baselland.ch,10.0,48.0,0.0
3094,2020-07-02,00:00,FR,30.0,1222.0,0.0,3.0,0.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3095,2020-07-02,00:00,GR,0.0,837.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,73.0,0.0
3096,2020-07-02,00:00,JU,0.0,225.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3097,2020-07-02,00:00,LU,0.0,744.0,0.0,5.0,2.0,2.0,0.0,20.0,www.lustat.ch,0.0,0.0,0.0
3098,2020-07-02,00:00,NE,0.0,750.0,0.0,1.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3099,2020-07-02,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3100,2020-07-02,00:00,SG,0.0,855.0,0.0,21.0,2.0,1.0,226.0,38.0,www.sg.ch,0.0,0.0,0.0
3101,2020-07-02,00:00,VD,0.0,5621.0,0.0,17.0,4.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3102,2020-07-02,00:00,VS,0.0,2040.0,1.0,11.0,1.0,0.0,300.0,139.0,www.vs.ch,58.0,130.0,0.0
3103,2020-07-02,00:00,FL,900.0,83.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3104,2020-07-02,00:00,GE,37233.0,24109.0,0.0,3.0,1.0,1.0,895.0,375.0,infocovid.smc.unige.ch,39.0,22.0,0.0
3105,2020-07-02,00:00,OW,6.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3106,2020-07-02,00:00,SO,0.0,463.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3107,2020-07-02,08:00,AG,0.0,1335.0,0.0,3.0,1.0,1.0,310.0,48.0,www.ag.ch,74.0,252.0,0.0
3108,2020-07-02,08:00,BE,0.0,1933.0,0.0,4.0,1.0,1.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3109,2020-07-02,08:00,TI,0.0,3334.0,0.0,1.0,0.0,0.0,915.0,350.0,www4.ti.ch,0.0,0.0,0.0
3110,2020-07-02,08:00,ZG,0.0,229.0,0.0,0.0,0.0,0.0,202.0,9.0,www.zg.ch,15.0,52.0,0.0
3111,2020-07-02,09:00,BS,235.0,986.0,0.0,1.0,0.0,0.0,935.0,50.0,www.gesundheit.bs.ch,1.0,7.0,510.0
3112,2020-07-02,09:30,SH,0.0,85.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,2.0,1.0
3113,2020-07-02,10:00,SZ,10.0,336.0,0.0,1.0,0.0,0.0,293.0,23.0,www.sz.ch,0.0,0.0,0.0
3114,2020-07-02,10:00,TG,276.0,403.0,0.0,2.0,0.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
3115,2020-07-02,12:00,GL,0.0,129.0,0.0,0.0,0.0,0.0,0.0,13.0,docs.google.com,0.0,0.0,0.0
3116,2020-07-02,13:30,AR,0.0,104.0,0.0,1.0,0.0,0.0,0.0,3.0,www.ar.ch,5.0,14.0,0.0
3117,2020-07-02,14:30,ZH,0.0,3932.0,0.0,10.0,0.0,0.0,0.0,131.0,www.zh.ch,165.0,540.0,0.0
3118,2020-07-02,16:30,UR,85.0,104.0,0.0,0.0,0.0,0.0,0.0,7.0,www.ur.ch,0.0,0.0,0.0
3119,2020-07-03,00:00,BL,0.0,901.0,0.0,0.0,0.0,0.0,850.0,34.0,www.baselland.ch,11.0,49.0,0.0
3120,2020-07-03,00:00,FR,30.0,1226.0,0.0,4.0,1.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3121,2020-07-03,00:00,GR,0.0,838.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,66.0,0.0
3122,2020-07-03,00:00,JU,0.0,230.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3123,2020-07-03,00:00,LU,0.0,751.0,0.0,5.0,2.0,2.0,0.0,20.0,www.lustat.ch,0.0,0.0,0.0
3124,2020-07-03,00:00,NE,0.0,751.0,0.0,2.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3125,2020-07-03,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3126,2020-07-03,00:00,SG,0.0,861.0,0.0,21.0,2.0,1.0,226.0,38.0,www.sg.ch,0.0,0.0,0.0
3127,2020-07-03,00:00,VD,0.0,5634.0,0.0,16.0,4.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3128,2020-07-03,00:00,VS,0.0,2044.0,1.0,11.0,1.0,0.0,301.0,139.0,www.vs.ch,51.0,129.0,0.0
3129,2020-07-03,00:00,FL,900.0,83.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3130,2020-07-03,00:00,GE,37233.0,24114.0,0.0,2.0,1.0,1.0,895.0,375.0,infocovid.smc.unige.ch,44.0,31.0,0.0
3131,2020-07-03,00:00,OW,6.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3132,2020-07-03,00:00,SO,0.0,464.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3133,2020-07-03,08:00,AG,0.0,1339.0,0.0,2.0,0.0,1.0,315.0,48.0,www.ag.ch,73.0,220.0,0.0
3134,2020-07-03,08:00,AI,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,www.ai.ch,0.0,0.0,0.0
3135,2020-07-03,08:00,BE,0.0,1940.0,0.0,4.0,1.0,1.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3136,2020-07-03,08:00,TI,0.0,3341.0,0.0,1.0,0.0,0.0,915.0,350.0,www4.ti.ch,0.0,0.0,0.0
3137,2020-07-03,08:00,ZG,0.0,233.0,0.0,0.0,0.0,0.0,202.0,9.0,www.zg.ch,17.0,55.0,0.0
3138,2020-07-03,09:30,BS,235.0,988.0,0.0,3.0,0.0,0.0,935.0,50.0,www.gesundheit.bs.ch,3.0,10.0,510.0
3139,2020-07-03,09:30,SH,0.0,87.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,2.0,1.0
3140,2020-07-03,10:00,SZ,10.0,339.0,0.0,1.0,0.0,0.0,293.0,23.0,www.sz.ch,0.0,0.0,0.0
3141,2020-07-03,10:00,TG,276.0,403.0,0.0,2.0,0.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
3142,2020-07-03,13:00,GL,0.0,129.0,0.0,0.0,0.0,0.0,0.0,13.0,docs.google.com,0.0,0.0,0.0
3143,2020-07-03,14:30,ZH,0.0,3956.0,0.0,8.0,0.0,0.0,0.0,131.0,www.zh.ch,165.0,540.0,0.0
3144,2020-07-04,00:00,BL,0.0,902.0,0.0,0.0,0.0,0.0,852.0,34.0,www.baselland.ch,13.0,49.0,0.0
3145,2020-07-04,00:00,FR,30.0,1231.0,0.0,4.0,1.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3146,2020-07-04,00:00,GR,0.0,838.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,67.0,0.0
3147,2020-07-04,00:00,JU,0.0,237.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3148,2020-07-04,00:00,LU,0.0,752.0,0.0,5.0,2.0,2.0,0.0,20.0,www.lustat.ch,0.0,0.0,0.0
3149,2020-07-04,00:00,NE,0.0,751.0,0.0,2.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3150,2020-07-04,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3151,2020-07-04,00:00,SG,0.0,864.0,0.0,21.0,2.0,1.0,226.0,38.0,www.sg.ch,0.0,0.0,0.0
3152,2020-07-04,00:00,SH,0.0,87.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,5.0,1.0
3153,2020-07-04,00:00,VD,0.0,5637.0,0.0,15.0,4.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3154,2020-07-04,00:00,VS,0.0,2046.0,0.0,10.0,2.0,0.0,302.0,139.0,www.vs.ch,48.0,125.0,0.0
3155,2020-07-04,00:00,FL,900.0,83.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3156,2020-07-04,00:00,GE,37233.0,24121.0,0.0,2.0,1.0,1.0,895.0,375.0,infocovid.smc.unige.ch,43.0,44.0,0.0
3157,2020-07-04,00:00,OW,6.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3158,2020-07-04,08:00,AG,0.0,1342.0,0.0,2.0,0.0,1.0,320.0,48.0,www.ag.ch,73.0,220.0,0.0
3159,2020-07-04,08:00,BE,0.0,1941.0,0.0,4.0,1.0,1.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3160,2020-07-04,08:00,TI,0.0,3342.0,0.0,0.0,0.0,0.0,915.0,350.0,www4.ti.ch,0.0,0.0,0.0
3161,2020-07-04,08:00,ZG,0.0,235.0,0.0,0.0,0.0,0.0,204.0,9.0,www.zg.ch,16.0,56.0,0.0
3162,2020-07-04,09:15,BS,235.0,989.0,0.0,3.0,0.0,0.0,935.0,50.0,www.gesundheit.bs.ch,4.0,12.0,510.0
3163,2020-07-04,10:00,SZ,10.0,342.0,0.0,1.0,0.0,0.0,293.0,23.0,www.sz.ch,0.0,0.0,0.0
3164,2020-07-04,10:00,TG,276.0,404.0,0.0,2.0,0.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
3165,2020-07-04,14:30,ZH,0.0,3970.0,0.0,9.0,0.0,0.0,0.0,131.0,www.zh.ch,165.0,540.0,0.0
3166,2020-07-05,00:00,BL,0.0,904.0,0.0,0.0,0.0,0.0,853.0,34.0,www.baselland.ch,14.0,61.0,0.0
3167,2020-07-05,00:00,FR,30.0,1233.0,0.0,4.0,1.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3168,2020-07-05,00:00,GR,0.0,839.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,66.0,0.0
3169,2020-07-05,00:00,JU,0.0,237.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3170,2020-07-05,00:00,NE,0.0,751.0,0.0,2.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3171,2020-07-05,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3172,2020-07-05,00:00,SG,0.0,867.0,0.0,21.0,2.0,1.0,226.0,38.0,www.sg.ch,0.0,0.0,0.0
3173,2020-07-05,00:00,SH,0.0,87.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,8.0,1.0
3174,2020-07-05,00:00,VD,0.0,5644.0,0.0,17.0,4.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3175,2020-07-05,00:00,VS,0.0,2048.0,0.0,10.0,2.0,0.0,302.0,139.0,www.vs.ch,42.0,119.0,0.0
3176,2020-07-05,00:00,FL,900.0,84.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3177,2020-07-05,00:00,GE,37233.0,24126.0,0.0,2.0,1.0,1.0,895.0,375.0,infocovid.smc.unige.ch,41.0,43.0,0.0
3178,2020-07-05,00:00,OW,6.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3179,2020-07-05,00:00,SO,0.0,468.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3180,2020-07-05,08:00,AG,0.0,1344.0,0.0,2.0,0.0,1.0,320.0,48.0,www.ag.ch,73.0,220.0,0.0
3181,2020-07-05,08:00,BE,0.0,1943.0,0.0,3.0,1.0,1.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3182,2020-07-05,08:00,TI,0.0,3346.0,0.0,0.0,0.0,0.0,915.0,350.0,www4.ti.ch,0.0,0.0,0.0
3183,2020-07-05,08:00,ZG,0.0,235.0,0.0,0.0,0.0,0.0,204.0,9.0,www.zg.ch,16.0,56.0,0.0
3184,2020-07-05,09:00,BS,235.0,990.0,0.0,4.0,1.0,0.0,935.0,50.0,www.gesundheit.bs.ch https:,5.0,10.0,510.0
3185,2020-07-05,10:00,SZ,10.0,342.0,0.0,1.0,0.0,0.0,293.0,23.0,www.sz.ch,0.0,0.0,0.0
3186,2020-07-05,10:00,TG,276.0,405.0,0.0,2.0,1.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
3187,2020-07-05,14:30,ZH,0.0,3980.0,0.0,11.0,1.0,1.0,0.0,131.0,www.zh.ch,165.0,540.0,0.0
3188,2020-07-05,16:30,UR,85.0,105.0,0.0,0.0,0.0,0.0,0.0,7.0,www.ur.ch,0.0,0.0,0.0
3189,2020-07-06,00:00,BL,0.0,908.0,0.0,1.0,0.0,0.0,855.0,34.0,www.baselland.ch,16.0,60.0,0.0
3190,2020-07-06,00:00,FR,30.0,1235.0,0.0,4.0,1.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3191,2020-07-06,00:00,GR,0.0,840.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,7.0,28.0,0.0
3192,2020-07-06,00:00,JU,0.0,237.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3193,2020-07-06,00:00,LU,0.0,753.0,0.0,6.0,2.0,2.0,0.0,20.0,www.lustat.ch,20.0,71.0,0.0
3194,2020-07-06,00:00,NE,0.0,752.0,0.0,2.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3195,2020-07-06,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3196,2020-07-06,00:00,SG,0.0,874.0,0.0,5.0,1.0,1.0,226.0,39.0,www.sg.ch,0.0,0.0,0.0
3197,2020-07-06,00:00,VD,0.0,5657.0,0.0,11.0,2.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3198,2020-07-06,00:00,VS,0.0,2051.0,1.0,11.0,1.0,0.0,302.0,139.0,www.vs.ch,39.0,110.0,8.0
3199,2020-07-06,00:00,FL,900.0,84.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3200,2020-07-06,00:00,GE,37233.0,24137.0,0.0,6.0,1.0,1.0,896.0,375.0,infocovid.smc.unige.ch,43.0,36.0,0.0
3201,2020-07-06,00:00,OW,6.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3202,2020-07-06,00:00,SO,0.0,472.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3203,2020-07-06,08:00,AG,0.0,1351.0,0.0,4.0,1.0,1.0,320.0,48.0,www.ag.ch,83.0,250.0,0.0
3204,2020-07-06,08:00,AI,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,www.ai.ch,0.0,0.0,0.0
3205,2020-07-06,08:00,BE,0.0,1948.0,0.0,3.0,1.0,1.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3206,2020-07-06,08:00,TI,0.0,3351.0,0.0,0.0,0.0,0.0,915.0,350.0,www4.ti.ch,0.0,0.0,0.0
3207,2020-07-06,08:00,ZG,0.0,238.0,0.0,1.0,0.0,0.0,204.0,9.0,www.zg.ch,16.0,66.0,1.0
3208,2020-07-06,08:15,BS,235.0,990.0,0.0,4.0,1.0,0.0,935.0,50.0,www.gesundheit.bs.ch,5.0,10.0,510.0
3209,2020-07-06,09:30,SH,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,10.0,1.0
3210,2020-07-06,10:00,SZ,10.0,342.0,0.0,1.0,0.0,0.0,293.0,23.0,www.sz.ch,0.0,0.0,0.0
3211,2020-07-06,10:00,TG,276.0,405.0,0.0,2.0,1.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
3212,2020-07-06,10:50,AR,0.0,104.0,0.0,1.0,0.0,0.0,0.0,3.0,www.ar.ch,5.0,15.0,0.0
3213,2020-07-06,12:00,GL,0.0,129.0,0.0,0.0,0.0,0.0,0.0,13.0,docs.google.com,0.0,0.0,0.0
3214,2020-07-06,14:30,ZH,0.0,3999.0,0.0,12.0,2.0,2.0,0.0,131.0,www.zh.ch,165.0,540.0,0.0
3215,2020-07-07,00:00,BL,0.0,911.0,0.0,1.0,0.0,0.0,857.0,34.0,www.baselland.ch,15.0,64.0,0.0
3216,2020-07-07,00:00,FR,30.0,1238.0,0.0,4.0,1.0,0.0,152.0,85.0,www.fr.ch,0.0,0.0,0.0
3217,2020-07-07,00:00,GR,0.0,841.0,0.0,0.0,0.0,0.0,0.0,50.0,services1.arcgis.com,5.0,9.0,0.0
3218,2020-07-07,00:00,JU,0.0,239.0,0.0,0.0,0.0,0.0,0.0,7.0,www.jura.ch,0.0,0.0,0.0
3219,2020-07-07,00:00,LU,0.0,756.0,0.0,6.0,2.0,2.0,0.0,20.0,www.lustat.ch,21.0,64.0,0.0
3220,2020-07-07,00:00,NE,0.0,752.0,0.0,2.0,0.0,0.0,0.0,84.0,www.ne.ch,0.0,0.0,0.0
3221,2020-07-07,00:00,NW,0.0,124.0,0.0,0.0,0.0,0.0,0.0,3.0,www.nw.ch,0.0,0.0,0.0
3222,2020-07-07,00:00,SG,0.0,880.0,0.0,5.0,1.0,1.0,226.0,39.0,www.sg.ch,0.0,0.0,0.0
3223,2020-07-07,00:00,VD,0.0,5673.0,0.0,11.0,2.0,0.0,0.0,302.0,www.vd.ch,0.0,0.0,0.0
3224,2020-07-07,00:00,VS,0.0,2054.0,1.0,9.0,1.0,0.0,305.0,139.0,www.vs.ch,33.0,93.0,16.0
3225,2020-07-07,00:00,FL,900.0,84.0,0.0,0.0,0.0,0.0,81.0,1.0,www.llv.li,0.0,0.0,0.0
3226,2020-07-07,00:00,GE,37233.0,24146.0,0.0,9.0,2.0,1.0,896.0,375.0,infocovid.smc.unige.ch,30.0,35.0,1.0
3227,2020-07-07,00:00,OW,6.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,www.ow.ch,0.0,0.0,0.0
3228,2020-07-07,00:00,SO,0.0,475.0,0.0,6.0,0.0,0.0,0.0,17.0,corona.so.ch,0.0,0.0,0.0
3229,2020-07-07,08:00,AG,0.0,1359.0,0.0,5.0,1.0,1.0,320.0,48.0,www.ag.ch,76.0,249.0,0.0
3230,2020-07-07,08:00,BE,0.0,1954.0,0.0,2.0,1.0,1.0,0.0,92.0,covid-kennzahlen.apps.be.ch,4784.0,0.0,0.0
3231,2020-07-07,08:00,BS,235.0,993.0,0.0,5.0,1.0,0.0,935.0,50.0,www.gesundheit.bs.ch,8.0,10.0,510.0
3232,2020-07-07,08:00,TI,0.0,3355.0,0.0,0.0,0.0,0.0,915.0,350.0,www4.ti.ch,0.0,0.0,0.0
3233,2020-07-07,08:00,ZG,0.0,240.0,0.0,2.0,0.0,0.0,206.0,9.0,www.zg.ch,16.0,53.0,7.0
3234,2020-07-07,09:30,SH,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,coviddashboard.sh.ch,0.0,12.0,6.0
3235,2020-07-07,10:00,SZ,10.0,349.0,0.0,1.0,0.0,0.0,293.0,23.0,www.sz.ch,0.0,0.0,0.0
3236,2020-07-07,10:00,TG,276.0,407.0,1.0,3.0,1.0,0.0,71.0,19.0,www.tg.ch,0.0,0.0,0.0
